LotFrontage,OverallCond,YearRemodAdd,MasVnrArea,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,SalePrice,MSZoningBin,LotShapeBin,NeighborhoodBin,HouseStyleBin,RoofStyleBin,MasVnrTypeBin,ExterQualBin,FoundationBin,BsmtQualBin,BsmtCondBin,BsmtExposureBin,BsmtFinType1Bin,BsmtFinType2Bin,HeatingQCBin,CentralAirBin,ElectricalBin,KitchenQualBin,GarageTypeBin,GarageFinishBin,GarageQualBin,PavedDriveBin,FenceBin,SaleTypeBin,MSSubClassBin,HowOld,BsmtType1Info,AllBaths,Porches,AverageRoomSize,NonObligatoryRooms,ExteriorMatAdd,FireplaceInfoAdd,OverallQualSimple,GarageCarsSimple,1stFlrSFNorm,LotAreaNorm
72.0,5,2009,0.0,0,732,756,783,7.344719054149673,0,0,2,1,3,1,169,45,0,0,0,0,12.279323107269766,5,1,6,3,1,1,2,2,4,3,3,4,3,5,2,2,3,3,2,3,3,2,1,4,2,96,2.5,45,193.375,3.0,6,1,7,2,6.638567789166521,9.0642735958414
82.0,5,1999,673.0,0,89,1252,1097,7.768956044538332,1,0,2,1,3,1,0,128,0,0,180,0,12.727838209334498,4,1,7,3,1,1,3,2,4,3,3,4,3,5,2,2,3,3,3,3,3,2,1,4,11,4652,3.5,308,262.77777777777777,4.0,6,5,8,3,7.145196134997171,9.151757414543885
30.0,5,1996,0.0,1057,0,1494,0,7.3098814858247865,1,0,1,1,2,1,0,30,0,0,216,0,12.506177237980511,4,2,6,1,2,1,3,2,4,4,4,2,4,5,2,2,4,3,4,3,3,2,1,4,12,874,2.5,246,213.42857142857142,3.0,4,5,8,2,7.309212365692763,9.164296433474776
75.0,5,2008,284.0,0,1498,1498,0,7.317876198626496,0,0,2,0,2,1,0,174,0,0,0,0,12.484204257170104,4,2,6,1,1,3,3,2,4,3,2,3,3,5,2,2,4,3,4,3,3,2,2,3,1,0,2.0,174,215.14285714285714,3.0,6,5,9,2,7.317212408359839,9.58795455192857
80.0,5,1988,42.0,0,586,980,734,7.44716835960004,0,0,2,1,3,1,228,66,156,0,0,500,12.188417710291453,4,1,4,3,1,1,2,1,4,3,2,4,3,3,2,2,2,3,2,3,3,1,1,4,23,1576,2.5,222,214.25,3.0,3,4,7,2,6.887552571664617,9.25167423546916
75.0,7,1985,0.0,0,323,983,767,7.467942332285852,1,0,2,0,4,1,245,0,156,0,0,1300,11.982929094215963,4,2,3,1,1,1,2,1,4,3,3,3,3,5,2,2,2,3,2,3,3,2,1,2,69,1980,3.0,156,218.75,2.0,6,1,6,1,6.890609120147166,9.434203664214742
70.0,5,2005,0.0,0,1836,1860,0,7.515889085215125,0,0,2,0,3,1,120,33,0,0,0,0,12.28690119819279,4,1,5,1,2,1,3,2,4,3,2,4,3,5,2,2,3,3,4,3,3,2,1,3,3,96,2.0,33,204.0,4.0,6,5,7,2,7.515344571180436,9.116139576577355
47.0,5,2003,603.0,0,234,1650,1589,8.09559870137819,1,0,3,1,4,1,503,36,0,0,210,0,13.195613839143922,4,2,7,3,2,1,4,2,4,3,5,3,3,5,2,2,4,3,4,3,3,2,1,4,8,4248,4.0,246,252.23076923076923,6.0,4,5,8,3,7.432483807917119,10.887530386461101
0.0,5,1982,0.0,0,173,858,0,6.755768921984256,1,0,1,0,2,1,120,0,0,0,0,0,11.812289042195847,4,2,3,2,2,1,2,1,4,3,4,4,3,3,2,2,2,2,2,3,3,2,1,2,28,2740,2.0,0,143.0,2.0,2,1,5,2,6.754604099487962,8.889170455363413
67.0,5,1951,0.0,0,0,836,0,7.107425474110705,0,0,1,0,2,1,0,0,0,0,0,0,11.532728092266408,4,1,2,1,1,1,2,1,2,2,2,2,3,3,2,1,2,2,2,3,3,2,1,3,56,1672,1.0,0,174.28571428571428,3.0,2,1,4,2,7.106606137727303,9.09133158539398
94.0,5,1976,0.0,127,480,1029,0,7.0192966537150445,1,0,1,0,3,1,144,0,0,0,0,0,11.580584113444043,4,1,2,2,1,1,2,1,3,3,4,3,2,3,2,2,2,2,2,3,3,1,1,3,35,1266,2.0,0,159.57142857142858,2.0,4,4,6,2,7.018401799069201,8.964439833539357
70.0,5,1958,1.0,0,456,912,0,6.816735880594968,0,0,1,0,2,1,0,0,0,0,0,0,11.648330101976432,4,1,3,1,1,1,2,1,3,3,2,3,3,5,2,1,2,3,3,3,3,2,1,3,50,1368,1.0,0,152.0,2.0,2,1,5,1,6.815639990074331,9.225327501784431
110.0,5,2006,375.0,0,1935,1935,0,7.587817219993427,0,0,2,0,3,1,315,45,0,0,0,0,12.886641043883259,4,1,7,1,2,1,3,2,4,3,4,3,3,4,2,2,3,3,4,3,3,2,2,3,2,0,2.0,45,197.3,5.0,6,5,8,3,7.587310506022615,9.562896846651167
32.0,5,1998,320.0,0,338,1204,0,7.094234845924755,1,0,2,0,2,1,0,247,0,0,0,0,11.99535161421452,3,1,3,1,2,1,2,2,6,3,2,4,3,5,2,2,2,3,4,3,3,2,1,4,12,3464,3.0,247,200.66666666666666,2.0,6,1,6,2,7.093404625868766,8.412054873292933
86.0,5,2006,240.0,0,1594,1614,0,7.387090235656757,0,0,2,0,3,1,144,59,0,0,0,0,12.308177868467327,4,2,5,1,1,1,3,2,4,3,4,4,3,5,2,2,3,3,3,3,3,2,2,3,2,80,2.0,59,201.75,3.0,6,1,7,3,7.3864708488298945,9.324650718153594
100.0,5,1974,0.0,0,102,864,0,6.796823718274855,1,0,1,0,3,1,241,0,0,0,0,0,11.867097278690842,4,2,3,1,2,1,2,1,3,3,2,3,3,3,2,2,2,3,2,3,3,1,1,3,33,2286,2.0,0,149.0,1.0,3,3,5,2,6.795705775173514,9.499346567390095
60.0,5,1977,320.0,0,0,0,0,7.611347717403621,0,0,2,0,4,2,0,0,0,0,0,0,11.877568578558138,2,1,4,1,1,1,2,1,1,1,1,1,1,3,2,2,2,2,2,3,3,2,1,2,31,0,2.0,0,183.63636363636363,4.0,4,5,5,2,7.61085279039525,9.036106025364846
78.0,5,1977,90.0,0,0,975,0,6.912742820493176,1,0,1,0,2,1,0,0,0,0,0,0,11.813030057420567,4,1,3,2,1,1,2,1,4,3,5,4,3,3,2,2,2,3,2,3,3,2,1,2,30,3900,2.0,0,200.8,1.0,4,1,6,2,6.911747300251674,9.262078567380597
63.0,5,1996,38.0,0,1237,1237,0,7.134093721192866,0,0,2,0,3,1,220,21,0,0,0,0,12.078239274020289,4,1,4,1,1,1,2,2,4,4,2,3,3,4,2,2,2,3,4,3,3,2,1,3,13,0,2.0,21,179.0,2.0,3,4,7,2,7.133295954896068,8.971575439759016
65.0,5,1992,0.0,0,374,761,793,7.38025578842646,0,0,2,1,3,1,0,124,0,0,0,0,12.077670930725649,4,1,4,3,1,1,3,2,4,3,2,3,3,5,2,2,3,3,3,3,3,2,1,4,15,1161,2.5,124,200.375,3.0,6,1,6,2,6.697034247666484,8.875426919818963
67.0,5,2002,0.0,0,1413,1413,0,7.266128779556451,0,0,2,0,3,1,0,33,0,0,0,0,12.139398512262181,4,2,5,1,1,1,3,2,4,3,2,3,3,5,2,2,3,3,3,3,3,2,1,3,9,0,2.0,33,204.28571428571428,2.0,6,1,7,2,7.265429723253953,9.698061122027077
0.0,6,1978,104.0,0,0,1097,0,7.01301578963963,1,0,1,0,1,1,303,30,0,0,0,0,12.016726473799254,4,2,3,2,1,1,2,2,4,3,4,4,3,5,2,2,3,3,4,3,3,2,1,2,32,4388,2.0,30,222.0,2.0,4,4,5,2,7.01211529430638,9.116249448576587
35.0,6,2001,0.0,0,742,742,742,7.3031700512368,0,0,2,0,3,1,0,291,134,0,0,0,11.759785542901755,3,1,2,3,1,1,2,1,3,3,2,3,3,5,2,2,2,1,1,1,3,2,1,3,95,0,2.0,425,148.4,5.0,2,5,6,0,6.60934924316738,8.748463629942055
0.0,5,1967,0.0,630,491,1372,0,7.202661196523238,0,0,2,0,3,1,0,0,0,0,197,0,11.992260421644849,4,1,4,1,1,1,2,1,3,3,2,3,2,3,2,2,2,3,2,3,3,2,1,3,43,753,2.0,197,167.75,3.0,3,5,6,2,7.201916317531627,9.189218875354072
60.0,6,1950,0.0,0,0,686,686,7.410347097821024,1,0,2,0,4,1,0,0,196,0,0,1200,11.842229212112828,3,1,2,1,1,1,2,2,2,3,2,2,3,3,2,2,2,2,2,3,3,2,1,2,96,1372,3.0,196,206.5,2.0,2,1,5,1,6.873163834212518,9.287394001418473
76.0,5,2004,0.0,0,300,956,1128,7.642524134232902,1,0,2,1,4,1,0,45,0,0,0,0,12.358793732547838,4,2,4,3,1,1,3,2,4,3,2,4,3,5,2,2,3,3,3,3,3,2,1,4,7,2624,3.5,45,231.55555555555554,3.0,6,1,7,2,6.862757913051401,9.224539091375995
50.0,7,2000,0.0,0,901,901,0,6.804614520062624,0,0,1,0,2,1,0,0,0,0,0,0,11.588960151246226,3,1,2,1,1,1,2,1,3,3,2,3,3,5,2,2,2,2,2,2,3,2,1,3,55,0,1.0,0,180.2,1.0,2,1,4,1,6.803505257608338,8.699681400989514
0.0,8,2007,157.0,0,264,832,1111,7.643961949002529,0,0,2,1,5,1,133,168,0,0,0,0,12.141534124392603,4,2,5,3,1,1,2,1,3,2,5,2,3,4,2,2,3,3,4,3,3,2,1,4,42,1136,2.5,168,208.7,3.0,3,1,6,2,6.883462586413092,9.40968291310444
43.0,5,2006,11.0,0,1129,1145,0,7.044032897274685,0,0,2,0,2,1,100,16,0,0,0,0,11.984178313616395,4,1,5,1,1,1,3,2,4,3,2,4,3,5,2,2,3,3,4,3,3,2,1,4,5,64,2.0,16,190.83333333333334,2.0,6,5,7,2,7.0431599159883405,8.065579427282092
0.0,5,1976,0.0,0,490,1029,0,6.968850378341948,1,0,1,0,3,1,120,0,0,0,0,0,11.896826395162552,4,2,3,2,1,1,2,2,4,3,4,3,3,3,2,2,2,3,3,3,3,2,1,3,32,1617,2.0,0,177.0,1.0,3,5,6,2,6.967909201801884,9.335562336729565
92.0,5,1997,0.0,0,255,1117,886,7.607878073278507,1,0,2,1,3,1,180,130,0,0,0,0,12.50539915757667,4,2,7,3,1,1,3,2,4,3,4,4,3,5,2,2,2,3,2,3,3,2,1,4,12,3448,3.5,130,223.66666666666666,4.0,2,4,7,2,7.027314514039777,9.202409001649903
76.0,5,2007,140.0,0,1496,1496,0,7.311218384419629,0,0,2,0,3,1,168,130,0,0,0,0,12.323855681186558,4,1,6,1,1,3,3,2,4,3,4,3,3,5,2,2,3,3,4,3,3,2,2,3,1,0,2.0,130,187.0,3.0,6,1,8,2,7.310550158534422,9.122492281402987
0.0,5,1996,0.0,0,712,712,809,7.547501682814967,0,0,2,1,3,1,143,46,0,0,0,500,12.178187442040638,4,2,4,3,1,1,3,2,4,3,2,3,3,5,2,2,3,3,4,3,3,2,1,4,15,0,2.5,46,236.875,3.0,2,4,7,2,6.990256500493881,9.290352309945568
70.0,6,1981,130.0,0,650,650,676,7.355641102974253,0,0,2,1,3,1,0,50,0,0,204,0,12.049418835484797,4,1,4,3,1,1,2,1,4,3,2,3,3,3,2,2,2,3,2,3,3,1,1,4,31,0,2.5,254,195.5,3.0,3,4,6,2,6.78897174299217,9.036106025364846
71.0,5,1977,148.0,0,660,660,0,7.1592919047975645,0,0,1,1,3,1,138,0,0,0,0,0,11.874090314181814,4,1,3,1,1,1,2,1,3,3,2,3,3,5,2,2,2,3,3,3,3,1,1,3,31,0,1.5,0,160.625,3.0,4,4,6,2,7.158513997329321,9.011645501064283
57.0,5,1953,0.0,0,203,773,0,6.651571873589727,0,0,1,0,2,1,0,0,0,0,0,0,11.608235644774552,4,1,3,1,1,1,2,1,3,3,2,2,3,4,2,2,2,3,2,3,3,2,1,3,56,1140,1.0,0,154.6,1.0,6,1,5,1,6.650279048587422,8.946114375560743
104.0,5,2009,860.0,0,1926,1926,1174,8.052296499538647,0,0,3,1,4,1,144,78,0,0,0,0,13.091904169919621,4,1,7,3,2,3,4,2,6,3,2,3,3,5,2,2,4,3,4,3,3,2,2,4,2,0,3.5,78,261.6666666666667,6.0,6,6,9,3,7.583756300707112,9.511851382364405
60.0,7,1950,252.0,0,162,731,787,7.478169694159785,1,0,1,1,3,1,0,0,264,0,0,0,12.072541252905651,4,1,3,1,1,1,2,1,4,3,2,3,3,5,2,2,3,2,2,3,3,1,1,2,71,1707,2.5,264,221.0,3.0,2,5,5,1,6.8885724595653635,8.881975184248867
79.0,5,1997,0.0,0,154,616,1072,7.4318919168078,1,0,2,1,4,1,403,114,185,0,0,400,12.206072645530174,4,2,5,3,1,1,2,2,4,3,5,4,3,4,2,2,3,3,3,3,3,2,1,4,12,1848,3.5,299,187.55555555555554,3.0,6,1,6,2,6.423246963533519,9.457122321855792
40.0,7,1990,0.0,0,999,1196,0,7.087573705557973,1,0,1,0,2,1,0,0,0,0,0,0,11.607326140391713,3,1,1,1,1,1,2,1,3,3,2,2,3,5,2,1,2,2,2,3,3,2,1,1,92,394,2.0,0,199.33333333333334,2.0,2,1,4,2,7.086737934510577,8.476579508530941
63.0,5,2005,0.0,0,80,728,728,7.284134806195205,1,0,2,1,3,1,36,18,0,0,0,0,12.14950229404178,4,1,5,3,1,1,3,2,4,3,4,4,3,5,2,2,3,3,4,3,3,2,1,4,4,2592,3.5,18,182.0,3.0,3,5,7,2,6.590301048196686,9.011889433252344
107.0,5,2009,424.0,0,1734,1734,1088,7.945555428253489,0,0,3,1,4,1,52,170,0,0,192,0,13.275827535915461,4,1,7,3,2,3,4,2,6,3,5,3,3,5,2,2,4,3,3,3,3,2,2,4,2,0,3.5,362,217.07692307692307,6.0,6,5,9,3,7.458186157340487,9.539068413863964
75.0,5,1954,0.0,0,124,936,0,7.029087564149662,0,0,1,0,2,1,0,0,0,0,0,0,11.678439903447801,4,1,3,1,1,1,2,1,3,3,2,2,3,3,2,2,2,3,2,3,3,1,1,3,53,1624,1.0,0,188.0,2.0,2,1,5,1,7.028201432058005,9.105090961257085
91.0,5,2008,256.0,0,1417,1417,0,7.264730177929867,0,0,2,0,3,1,0,60,0,0,0,0,12.33569641332368,4,2,6,1,1,3,3,2,4,3,2,3,3,5,2,2,4,3,3,3,3,2,2,3,1,0,2.0,60,204.0,2.0,6,1,7,2,7.2640301428995295,9.41531995266272
75.0,5,1967,0.0,480,100,980,0,6.8885724595653635,0,0,2,0,3,1,68,0,0,0,0,0,11.816726919301892,4,1,3,2,1,1,2,2,3,3,4,3,3,4,2,2,2,3,4,3,3,2,1,3,40,1200,2.0,0,140.0,2.0,6,1,5,1,6.887552571664617,9.18512512283512
144.0,6,2004,0.0,0,15,1324,504,7.3632795869630385,2,0,1,1,3,1,0,312,0,0,0,0,12.31716669303576,4,1,2,3,1,1,2,1,3,3,5,4,3,5,2,2,3,3,3,3,3,2,1,3,87,5236,3.5,312,225.14285714285714,2.0,2,4,5,2,6.977281341630747,9.970445020661009
85.0,5,1966,1047.0,128,380,1024,0,6.99117688712121,1,0,1,0,3,1,0,0,0,0,0,0,11.982616545377663,4,1,3,2,1,1,2,1,3,3,4,3,2,3,2,2,2,3,3,3,3,1,1,3,41,1548,2.0,0,155.14285714285714,2.0,6,5,5,2,6.990256500493881,9.503084610020228
90.0,5,1965,0.0,0,849,849,1063,7.668093709082406,0,0,2,0,2,3,40,156,0,0,0,0,11.571194373094205,3,1,2,3,2,1,2,2,3,3,2,3,3,3,1,1,2,2,2,2,1,1,1,3,112,0,2.0,156,178.16666666666666,6.0,4,1,5,2,6.980075940561763,8.999742789830492
78.0,6,1999,99.0,377,0,1040,0,7.177782416195197,1,0,1,1,3,1,265,0,0,0,0,0,12.106252310247962,4,1,4,1,2,1,2,1,3,3,2,3,2,2,2,2,3,3,3,3,3,2,1,3,33,1989,2.5,0,218.16666666666666,1.0,3,3,6,2,7.1770187659099,9.224341891611996
0.0,5,2004,169.0,0,186,848,0,6.744059186311348,1,0,1,0,1,1,140,0,0,0,0,0,11.881034786534624,3,1,5,1,1,1,3,2,4,3,5,4,3,5,2,2,3,3,4,3,3,2,1,4,5,2648,2.0,0,169.6,2.0,6,5,6,2,6.742880635791903,8.398184404834035
66.0,5,1952,0.0,0,540,540,0,6.951772164398911,0,0,1,0,2,1,0,0,0,0,0,54,10.932981961904135,1,1,1,1,2,1,1,1,3,3,4,3,3,3,1,1,1,2,2,3,1,2,1,3,59,0,1.0,0,208.8,1.0,2,1,5,2,6.950814768442584,9.072571442231286
75.0,6,1958,243.0,0,834,1442,0,7.274479558773871,0,0,1,1,4,1,0,0,275,0,0,500,11.969717200243734,4,1,3,1,1,1,2,1,3,3,2,3,3,4,2,2,2,3,3,3,3,2,1,3,50,1824,1.5,275,180.25,2.0,2,1,6,1,7.273786317844895,9.18512512283512
45.0,7,1950,0.0,0,686,686,564,7.1316985104669115,0,1,1,1,3,1,207,0,96,0,0,0,11.661345470088502,4,1,2,1,1,1,2,1,3,3,2,3,3,4,2,2,1,2,2,3,2,2,1,2,89,0,2.0,96,156.25,3.0,4,1,5,1,6.530877627725885,9.017847259860732
48.0,5,1998,442.0,0,1649,1649,0,7.415776975415394,0,0,2,0,3,1,0,34,0,0,0,0,12.323411137947407,4,2,5,1,1,1,2,2,4,3,2,3,3,5,2,2,3,3,3,3,3,2,1,3,13,0,2.0,34,237.28571428571428,2.0,6,1,7,2,7.415175109613295,9.4040963063958
0.0,6,1954,0.0,0,522,1008,0,6.9167150203536085,0,0,1,0,2,1,0,0,120,0,0,0,11.827736204810263,4,2,3,1,1,1,2,1,3,3,2,2,3,4,2,2,2,3,3,3,3,2,1,3,53,972,1.0,120,201.6,1.0,4,5,5,1,6.915723448631314,9.343646739284408
0.0,5,2002,148.0,0,350,1568,0,7.432483807917119,1,0,2,0,3,1,150,59,0,0,0,0,12.509874099861838,4,2,3,1,2,1,3,2,4,3,2,4,3,5,2,2,3,3,3,3,3,2,1,3,7,4872,3.0,59,211.125,3.0,6,6,8,3,7.4318919168078,9.492959650085501
80.0,7,1971,80.0,0,506,1010,0,6.959398512133975,1,0,1,0,3,1,0,0,0,0,0,0,11.951180395901384,4,1,5,2,1,1,2,1,3,3,4,4,3,4,2,2,2,3,2,3,3,1,1,3,40,2016,2.0,0,150.28571428571428,2.0,3,1,6,2,6.9584483932976555,9.084436955087027
44.0,5,2010,128.0,0,625,1358,0,7.214504414151143,1,0,2,0,2,1,192,35,0,0,0,0,12.319401330837177,4,2,7,1,1,3,3,2,4,3,3,4,3,5,2,2,3,3,3,3,3,2,2,4,2,2932,3.0,35,194.0,3.0,6,5,7,2,7.213768308118642,8.759668671029939
72.0,5,2003,0.0,0,798,798,842,7.403061091090091,0,0,2,1,3,1,0,45,0,0,0,0,12.117241431823558,4,2,5,3,1,1,3,2,4,3,2,3,3,5,2,2,3,3,3,3,3,2,1,4,6,0,2.5,45,234.28571428571428,2.0,6,1,7,2,6.682108597449809,8.885579291282982
60.0,4,1953,0.0,0,936,936,0,6.842683282238422,0,0,1,0,2,1,0,32,112,0,0,0,11.440354772135393,3,1,2,1,1,1,1,1,2,3,2,3,3,3,1,2,2,2,2,3,3,2,1,3,57,0,1.0,144,187.2,1.0,2,1,4,2,6.841615476477592,8.699681400989514
0.0,5,2003,0.0,0,847,847,886,7.458186157340487,0,0,2,1,3,1,100,48,0,0,0,0,12.323855681186558,4,2,4,3,1,1,3,2,4,3,5,3,3,5,2,2,3,3,4,3,3,2,1,4,5,0,2.5,48,216.625,3.0,6,5,7,2,6.741700694652055,9.42504844446929
60.0,7,1950,0.0,0,778,778,545,7.306531398939505,0,0,2,0,3,1,335,0,0,0,0,0,11.845819880243557,4,1,3,1,1,1,2,1,3,3,2,3,3,3,2,2,2,2,2,3,3,1,1,2,70,0,2.0,0,186.125,3.0,6,5,6,1,6.8501261661455,9.200391041122515
81.0,5,2006,0.0,0,1489,1489,0,7.306531398939505,0,0,2,0,3,1,0,140,0,0,0,0,12.3570755190667,5,1,6,1,1,1,3,2,4,4,2,3,3,5,2,2,3,3,3,3,3,2,2,3,1,0,2.0,140,186.125,3.0,6,5,8,2,7.305860032684009,9.325185763645223
114.0,5,2008,816.0,0,442,2078,0,7.642524134232902,1,0,2,0,2,1,188,45,0,0,0,0,12.86099861326992,4,1,7,1,2,1,4,2,6,3,4,4,3,5,2,2,4,3,4,3,3,2,2,3,2,6544,3.0,45,260.5,4.0,6,5,10,3,7.642044402873258,9.602652693506046
50.0,6,1950,0.0,0,0,784,0,6.665683717782408,1,0,1,0,2,1,0,0,116,0,0,0,11.603679828238693,3,1,2,1,1,1,2,1,3,3,2,3,3,4,2,2,3,1,1,1,3,2,1,1,85,2352,2.0,116,130.66666666666666,2.0,2,1,5,0,6.664409020350408,8.721113147762688
65.0,5,2001,0.0,0,1434,1454,0,7.268920128193722,0,0,2,0,3,1,290,39,0,0,0,0,12.14950229404178,4,2,4,1,1,1,3,2,4,3,2,4,3,5,2,2,3,3,3,3,3,2,1,3,9,80,2.0,39,204.85714285714286,2.0,6,4,7,2,7.2682230211595655,9.051344640485725
0.0,5,1967,0.0,764,0,1013,966,7.6624678152002375,0,1,2,1,3,1,486,0,0,0,225,0,12.128111104060462,4,2,5,3,2,1,2,2,3,4,5,2,3,3,2,2,2,3,4,3,3,2,1,4,43,498,3.0,225,265.75,3.0,4,1,5,2,7.05617528410041,10.264617557935098
24.0,5,2005,0.0,0,600,600,623,7.1098794630722715,0,0,2,1,2,1,0,166,0,0,0,0,11.900905258737373,5,1,6,3,1,1,3,2,4,3,2,3,3,5,2,2,3,2,3,3,3,2,1,2,2,0,2.5,166,244.6,1.0,2,1,7,2,6.253828811575473,7.841885928984623
80.0,5,1957,387.0,0,352,1392,0,7.239214973779806,1,0,1,1,3,1,0,0,0,0,192,0,12.01974306733868,4,2,3,1,1,1,2,1,3,3,2,3,3,3,2,1,2,3,3,3,3,2,1,3,52,3120,2.5,192,198.85714285714286,2.0,3,6,6,2,7.238496840894365,9.38437770918244
30.0,5,2005,0.0,0,600,600,600,7.0909098220799835,0,0,2,1,2,1,0,166,0,0,0,0,11.925035115797062,5,1,6,3,1,1,2,2,4,3,2,3,3,5,2,2,3,2,3,3,3,2,1,2,2,0,2.5,166,240.0,1.0,2,1,7,2,6.253828811575473,8.064950891749143
44.0,6,2003,223.0,0,458,941,888,7.512071245835466,1,0,2,1,3,1,192,39,0,0,0,0,12.375815420117268,4,2,5,3,1,1,3,2,4,3,2,4,3,5,2,2,3,3,3,3,3,2,1,4,8,1932,3.5,39,228.625,3.0,6,4,7,2,6.846943139585379,9.164191715950203
100.0,6,1964,180.0,345,975,1516,0,7.324489979348532,0,0,1,1,3,1,0,0,0,0,152,0,12.025749091398891,4,1,3,1,1,1,2,1,3,3,2,3,2,3,2,2,2,3,3,3,3,2,1,3,46,588,1.5,152,216.57142857142858,2.0,3,1,6,2,7.323830566202317,9.210840247017833
75.0,6,1961,136.0,0,572,1144,0,7.0431599159883405,1,0,1,0,3,1,0,0,0,0,0,0,11.8490404949436,4,1,3,1,1,1,2,1,3,3,2,3,3,4,2,2,2,3,2,3,3,1,1,3,48,1716,2.0,0,163.42857142857142,2.0,6,1,5,2,7.042286171939743,8.971575439759016
60.0,7,1995,0.0,0,625,1067,0,6.97354301952014,0,0,2,0,2,1,290,0,0,0,0,0,11.759785542901755,4,1,3,1,1,1,2,1,4,3,2,2,3,3,2,2,3,3,2,3,3,2,1,3,61,884,2.0,0,213.4,1.0,5,1,4,2,6.9726062513017535,9.169622538697624
90.0,6,1973,0.0,0,1221,1559,0,7.352441100243583,1,0,1,0,2,1,0,116,230,0,0,0,11.941455846009388,3,1,2,1,1,1,2,1,3,3,2,3,3,4,2,2,2,2,2,3,3,1,1,1,60,1014,2.0,346,259.8333333333333,2.0,6,1,5,2,7.351799869057777,8.999742789830492
21.0,5,1973,158.0,0,153,483,504,6.895682697747868,1,0,1,1,2,1,0,0,0,0,0,0,11.512925464970229,3,1,1,3,1,1,2,1,3,3,2,2,3,3,2,2,2,2,2,3,3,2,1,2,36,660,2.5,0,164.5,2.0,3,1,6,1,6.180016653652572,7.427144133408616
75.0,6,2006,0.0,0,1099,1099,0,7.003065458786462,0,0,1,1,3,1,278,0,0,0,0,0,11.877568578558138,4,1,5,1,1,1,2,2,4,3,2,3,3,5,2,2,3,3,2,3,3,2,1,3,14,0,1.5,0,157.0,2.0,6,1,5,1,7.002155954403621,9.161780181360806
70.0,6,1995,0.0,0,416,768,432,7.0909098220799835,0,0,1,0,3,1,0,0,0,0,0,0,11.779128505744886,4,1,2,1,1,1,2,1,3,3,2,2,3,5,2,2,2,2,2,3,3,2,1,2,63,704,1.0,0,171.42857142857142,2.0,2,1,5,1,6.643789733147672,9.373139262281274
0.0,8,1950,0.0,0,516,672,672,7.301822342137932,0,0,2,0,4,1,0,0,254,0,0,0,11.84939770159144,2,2,3,3,1,1,2,1,3,3,2,2,3,3,1,2,1,2,2,3,2,2,1,3,84,312,2.0,254,185.25,2.0,2,1,6,1,6.697034247666484,9.405578154036684
60.0,8,2002,0.0,0,650,650,581,7.3395376954076745,0,0,2,0,3,1,70,78,68,0,0,0,11.967180737247824,3,1,2,3,1,1,2,2,3,3,2,3,3,4,2,2,3,2,2,4,2,2,1,3,105,0,2.0,146,171.0,4.0,2,2,5,2,6.86484777797086,9.25349564229011
82.0,7,1966,183.0,539,276,1127,0,7.061334366910438,1,0,1,1,3,1,0,129,0,0,0,0,12.071969661006694,4,1,3,2,1,1,2,1,3,3,5,3,3,3,2,2,2,3,3,4,3,2,1,3,43,936,2.5,129,166.42857142857142,2.0,3,1,6,2,7.060476365999801,9.107310471656639
80.0,4,1961,0.0,0,1800,1800,0,7.496097345175956,0,0,2,0,6,2,0,0,0,0,0,0,11.856515169360305,4,1,3,1,1,1,2,1,3,3,2,3,3,5,1,2,2,1,1,1,3,2,1,2,47,0,2.0,0,163.63636363636363,2.0,4,1,5,0,7.495541943884256,8.987321812850125
100.0,8,1950,0.0,0,876,876,540,7.256297239690681,0,0,1,1,4,1,418,0,194,0,0,0,11.94405831982697,3,2,2,1,1,1,2,1,3,3,3,3,3,4,2,2,2,2,2,3,3,2,1,2,94,0,1.5,194,177.0,2.0,2,5,5,3,6.775366090936392,9.446676517076376
0.0,5,1981,0.0,0,0,1390,0,7.43955930913332,1,0,2,0,3,1,0,0,0,0,0,0,12.049418835484797,4,2,3,2,1,1,2,1,4,3,5,3,3,3,2,2,2,2,4,3,3,2,1,2,33,4170,3.0,0,243.0,2.0,3,5,5,2,7.438971592395862,9.720045368073471
75.0,5,1993,137.0,0,227,740,769,7.4821189235521155,1,0,2,1,3,1,234,72,192,0,0,0,12.269047444691562,4,1,4,3,1,1,3,2,4,3,2,3,3,5,2,2,3,3,2,3,3,2,1,4,17,1539,3.5,264,221.875,3.0,3,4,7,2,6.913737350659685,9.139703292376742
36.0,6,1972,0.0,0,404,864,0,6.762729506931879,1,0,1,0,3,1,0,0,0,0,0,0,11.801856756822442,4,2,5,1,1,1,2,1,3,3,4,2,3,5,2,2,2,3,2,3,3,2,1,3,38,920,2.0,0,144.0,1.0,3,3,5,1,6.761572768804055,9.650142492488797
75.0,8,1997,0.0,0,907,907,1051,7.765993079407675,0,0,3,0,5,1,486,40,0,0,175,0,12.388394202324129,4,2,5,1,1,1,2,1,3,3,2,3,3,3,2,2,2,2,2,2,3,2,1,2,101,0,3.0,215,214.36363636363637,4.0,2,5,6,2,7.175489713624222,10.727684925086583
